Wall time,Step,Value
1710857261.7308052,90449,252.0
1710857263.6310437,90499,252.0
1710857277.7498858,90849,253.0
1710857281.7481186,90949,254.0
1710857283.6292913,90999,254.0
1710857299.6333075,91289,254.0
1710857300.2110882,91299,255.0
1710857302.2098625,91349,255.0
1710857304.1249442,91399,255.0
1710857306.1187134,91449,255.0
1710857310.3046923,91549,255.0
1710857316.5216181,91699,256.0
1710857330.9011166,92049,257.0
1710857333.044905,92099,257.0
1710857335.0204935,92149,257.0
1710857353.1944497,92599,258.0
1710857359.6569135,92749,259.0
1710857362.4316065,92799,259.0
1710857370.4594557,92999,259.0
1710857372.559328,93049,259.0
1710857377.8302362,93079,259.0
1710857378.7639084,93099,260.0
1710857384.6992607,93249,260.0
1710857387.0003388,93299,260.0
1710857388.9221287,93349,260.0
1710857390.8673167,93399,260.0
1710857398.842921,93599,261.0
1710857400.9873962,93649,261.0
1710857402.9252884,93699,261.0
1710857409.4388995,93849,262.0
1710857413.710901,93949,262.0
1710857417.609511,94049,262.0
1710857421.4334967,94149,262.0
1710857423.4889252,94199,263.0
1710857425.5799913,94249,263.0
1710857430.0914521,94349,263.0
1710857432.0211163,94399,263.0
1710857442.2834017,94649,264.0
1710857448.2194037,94799,264.0
1710857454.8118207,94869,264.0
1710857460.1932516,94999,265.0
1710857466.0968025,95149,265.0
1710857468.3618844,95199,265.0
1710857472.5578148,95299,266.0
1710857476.5184155,95399,266.0
1710857488.6800845,95699,267.0
1710857490.758418,95749,267.0
1710857494.7216988,95849,267.0
1710857498.5941677,95949,268.0
1710857516.4038787,96399,269.0
1710857518.8210442,96449,269.0
1710857521.3124897,96499,269.0
1710857523.3556721,96549,269.0
1710857549.939137,97099,271.0
1710857554.0764842,97199,271.0
1710857558.0272796,97299,271.0
1710857562.9521382,97399,272.0
1710857570.9911432,97599,272.0
1710857572.9934866,97649,272.0
1710857575.0490713,97699,272.0
1710857577.0495725,97749,273.0
1710857579.10209,97799,273.0
1710857580.9954543,97849,273.0
1710857582.9173608,97899,273.0
1710857586.8985004,97999,273.0
1710857589.231117,98049,273.0
1710857591.2709413,98099,274.0
1710857595.166064,98199,274.0
1710857604.9044507,98449,274.0
1710857613.087795,98549,275.0
1710857617.0358934,98649,275.0
1710857618.9568136,98699,275.0
1710857623.070859,98799,275.0
1710857628.936057,98949,276.0
1710857635.0034184,99099,276.0
1710857638.964202,99199,277.0
1710857645.0688696,99349,277.0
1710857650.9130394,99499,277.0
1710857652.933092,99549,278.0
1710857658.9424078,99699,278.0
1710857662.9539962,99799,278.0
1710857664.7048218,99849,278.0
1710857685.673547,100239,279.0
1710857686.2111952,100249,280.0
1710857690.5247936,100349,280.0
1710857700.992831,100599,281.0
1710857711.995547,100849,281.0
1710857714.020612,100899,281.0
1710857715.967115,100949,281.0
1710857719.9230413,101049,282.0
1710857721.852051,101099,282.0
1710857725.823525,101199,282.0
1710857729.7549968,101299,282.0
1710857735.8879457,101449,283.0
1710857737.8134751,101499,283.0
1710857745.4705648,101699,284.0
1710857755.3472722,101949,284.0
1710857762.3125422,102029,284.0
1710857773.105403,102299,285.0
1710857775.1647682,102349,285.0
1710857777.3395677,102399,286.0
1710857779.2309575,102449,286.0
1710857781.5716968,102499,286.0
1710857787.5691164,102649,286.0
1710857791.6545718,102749,287.0
1710857797.8795936,102899,287.0
1710857799.8702097,102949,287.0
1710857806.032515,103099,287.0
1710857809.9455278,103199,288.0
1710857814.0932524,103299,288.0
1710857816.1807566,103349,288.0
1710857818.4788616,103399,288.0
1710857826.8130813,103599,289.0
1710857835.156052,103799,289.0
1710857840.2157125,103819,289.0
1710857841.5157118,103849,290.0
1710857849.8822596,104049,290.0
1710857851.8141603,104099,290.0
1710857855.9693277,104199,291.0
1710857857.9368262,104249,291.0
1710857861.9019682,104349,291.0
1710857863.8959742,104399,291.0
1710857865.9420695,104449,291.0
1710857870.2331586,104549,292.0
1710857872.18457,104599,292.0
1710857874.396608,104649,292.0
1710857876.3578522,104699,292.0
1710857882.5588055,104849,292.0
1710857886.6745355,104949,293.0
1710857888.6471002,104999,293.0
1710857900.930769,105299,294.0
1710857902.8501835,105349,294.0
1710857904.9902835,105399,294.0
1710857913.0826623,105599,294.0
1710857919.0658453,105649,295.0
1710857923.0102189,105749,295.0
